"http://www.google.com/url?q=http://www.advancededucation.gov.ab.ca/reading/policy/techframework/LTfwrk.pdf&amp;usd=2&amp;usg=ALhdy28t1xTd-vxlv5oUF6VoqTKp_ECMnQ"<>Each state has its own plan. Example: Learning and technology policy framework - State of Alberta (2005)
"http://www.google.com/url?q=http://www.edu.gov.on.ca/&amp;usd=2&amp;usg=ALhdy2-YwvKB4fsaDn-8IEz_OfMtUCUWcg"<>Ontario: Ministry of Education (English / French) 
"http://www.google.com/url?q=http://www.minedu.gov.cv/&amp;usd=2&amp;usg=ALhdy288UQF2FBPOvzDvWGKq0L_0FsTN6g"<>Ministério da Educação e Desporto (Portuguese)
"http://www.google.com/url?q=http://www.governo.cv/index.php%3Foption%3Dcom_docman%26task%3Ddoc_download%26gid%3D51%26Itemid%3D86&amp;usd=2&amp;usg=ALhdy29PLaUwAaoPAortvwO2Bpz8Z6dF3w"<>Educational Strategy 2006 -2011 (Portuguese, 2007)
"http://www.google.com/url?q=http://www.ise.cv/&amp;usd=2&amp;usg=ALhdy28RUG7WrB9ih7ssSJyrfiSqU-I0qw"<>Instituto Superior de Educação (Portuguese)
"http://www.google.com/url?q=http://www.uneca.org/aisi/nici/Documents/PNTICS-fr_version_final.pdf&amp;usd=2&amp;usg=ALhdy2_A4kVchdNtzOFjd6GVo1hPnGypog"<>Plan National de Développement d’Infrastructure des Technologies d’Information et Communication (year 2000, French)
"http://www.google.com/url?q=http://www.mineduc.cl/&amp;usd=2&amp;usg=ALhdy2_xXwnvGs4Giy_mdXLAXfZvRUA92g"<>Ministerio de Educación (Spanish) 
"http://www.google.com/url?q=http://www.educarchile.cl/&amp;usd=2&amp;usg=ALhdy2_Uof8PuDzapkoEwvuHlucdkoqSvw"<>Educar (Spanish)
"http://www.google.com/url?q=http://www.enlaces.cl/index.php%3Ft%3D44%26i%3D2%26cc%3D91%26tm%3D2&amp;usd=2&amp;usg=ALhdy29Ibp8cBcDInM-gEvGEuthXBTJIzw"<>Orientaciones Estratégicas de Educación y Tecnología (Spanish) 
"http://www.google.com/url?q=http://www.enlaces.cl/&amp;usd=2&amp;usg=ALhdy2-NJUWIgWv8gK6IeqeUlQLP8RK2hQ"<>Enlaces (Spanish)
"http://www.google.com/url?q=http://www.portalpinguino.cl/&amp;usd=2&amp;usg=ALhdy2_KjddOPAumLOuWb_uOAJgd11xohg"<>Portal Pinguino (Spanish)
"http://www.google.com/url?q=http://www.agendadigital.cl/&amp;usd=2&amp;usg=ALhdy28gS_NLHf8TCUch8BihEhAAUDozXw"<>Estrategia digital 2007-2012 (Spanish website, english version)
"http://www.google.com/url?q=http://www.agendadigital.cl/files/Plan%2520de%2520Acci%25C3%25B3n%2520Digital%25202008-2010.pdf&amp;usd=2&amp;usg=ALhdy2884hWXijmAAQ6lNTsTts8GN5sg_Q"<>Plan de acción 2008-2010 (Spanish)
